crime_month,district,crime_type,crimes
2002-06-01,24,other,126
2002-06-01,24,other,80
2002-06-01,24,property,601
2002-06-01,24,property,71
2002-06-01,24,violent,291
2002-06-01,24,violent,91
2002-06-01,25,drug,214
2002-06-01,25,other,181
2002-06-01,25,other,141
2002-06-01,25,property,902
2002-06-01,25,property,111
2002-06-01,25,violent,575
2002-06-01,25,violent,178
2002-07-01,1,drug,60
2002-07-01,1,other,95
2002-07-01,1,other,138
2002-07-01,1,property,776
2002-07-01,1,property,173
2002-07-01,1,violent,235
2002-07-01,1,violent,67
2002-07-01,2,drug,134
2002-07-01,2,other,102
2002-07-01,2,other,146
2002-07-01,2,property,661
2002-07-01,2,property,137
2002-07-01,2,violent,559
2002-07-01,2,violent,154
2002-07-01,3,drug,135
2002-07-01,3,other,187
2002-07-01,3,other,117
2002-07-01,3,property,808
2002-07-01,3,property,78
2002-07-01,3,violent,755
2002-07-01,3,violent,169
2002-07-01,4,drug,148
2002-07-01,4,other,206
2002-07-01,4,other,91
2002-07-01,4,property,1045
2002-07-01,4,property,56
2002-07-01,4,violent,798
2002-07-01,4,violent,149
2002-07-01,5,drug,127
2002-07-01,5,other,141
2002-07-01,5,other,110
2002-07-01,5,property,663
2002-07-01,5,property,60
2002-07-01,5,violent,751
2002-07-01,5,violent,155
2002-07-01,6,drug,155
2002-07-01,6,other,175
2002-07-01,6,other,86
2002-07-01,6,property,912
2002-07-01,6,property,137
2002-07-01,6,violent,728
2002-07-01,6,violent,163
2002-07-01,7,drug,196
2002-07-01,7,other,150
2002-07-01,7,other,166
2002-07-01,7,property,851
2002-07-01,7,property,88
2002-07-01,7,violent,1061
2002-07-01,7,violent,231
2002-07-01,8,drug,153
2002-07-01,8,other,219
2002-07-01,8,other,123
2002-07-01,8,property,1500
2002-07-01,8,property,198
2002-07-01,8,violent,709
2002-07-01,8,violent,185
2002-07-01,9,drug,200
2002-07-01,9,other,135
2002-07-01,9,other,149
2002-07-01,9,property,907
2002-07-01,9,property,134
2002-07-01,9,violent,588
2002-07-01,9,violent,171
2002-07-01,10,drug,214
2002-07-01,10,other,103
2002-07-01,10,other,121
2002-07-01,10,property,634
2002-07-01,10,property,56
2002-07-01,10,violent,574
2002-07-01,10,violent,127
2002-07-01,11,drug,695
2002-07-01,11,other,160
2002-07-01,11,other,224
2002-07-01,11,property,641
2002-07-01,11,property,91
2002-07-01,11,violent,893
2002-07-01,11,violent,132
2002-07-01,12,drug,96
2002-07-01,12,other,112
2002-07-01,12,other,129
2002-07-01,12,property,888
2002-07-01,12,property,114
2002-07-01,12,violent,370
2002-07-01,12,violent,99
2002-07-01,13,drug,51
2002-07-01,13,other,32
2002-07-01,13,other,58
2002-07-01,13,property,248
2002-07-01,13,property,33
2002-07-01,13,violent,150
2002-07-01,13,violent,53
2002-07-01,14,drug,83
2002-07-01,14,other,115
2002-07-01,14,other,230
2002-07-01,14,property,1054
2002-07-01,14,property,102
2002-07-01,14,violent,491
2002-07-01,14,violent,123
2002-07-01,15,drug,450
2002-07-01,15,other,104
2002-07-01,15,other,194
2002-07-01,15,property,459
2002-07-01,15,property,56
2002-07-01,15,violent,540
2002-07-01,15,violent,127
2002-07-01,16,drug,33
2002-07-01,16,other,155
2002-07-01,16,other,79
2002-07-01,16,property,731
2002-07-01,16,property,78
2002-07-01,16,violent,203
2002-07-01,16,violent,80
2002-07-01,17,drug,31
2002-07-01,17,other,120
2002-07-01,17,other,81
2002-07-01,17,property,668
2002-07-01,17,property,79
2002-07-01,17,violent,241
2002-07-01,17,violent,79
2002-07-01,18,drug,121
2002-07-01,18,other,103
2002-07-01,18,other,170
2002-07-01,18,property,1130
2002-07-01,18,property,193
2002-07-01,18,violent,329
2002-07-01,18,violent,114
2002-07-01,19,drug,82
2002-07-01,19,other,124
2002-07-01,19,other,127
2002-07-01,19,property,984
2002-07-01,19,property,155
2002-07-01,19,violent,294
2002-07-01,19,violent,121
2002-07-01,20,drug,51
2002-07-01,20,other,69
2002-07-01,20,other,72
2002-07-01,20,property,331
2002-07-01,20,property,59
2002-07-01,20,violent,165
2002-07-01,20,violent,64
2002-07-01,21,drug,86
2002-07-01,21,other,35
2002-07-01,21,other,82
2002-07-01,21,property,306
2002-07-01,21,property,28
2002-07-01,21,violent,240
2002-07-01,21,violent,70
2002-07-01,22,drug,111
2002-07-01,22,other,139
2002-07-01,22,other,62
2002-07-01,22,property,664
2002-07-01,22,property,50
2002-07-01,22,violent,370
2002-07-01,22,violent,85
2002-07-01,23,drug,10
2002-07-01,23,other,17
2002-07-01,23,other,39
2002-07-01,23,property,153
2002-07-01,23,property,13
2002-07-01,23,violent,53
2002-07-01,23,violent,21
2002-07-01,24,drug,96
2002-07-01,24,other,108
2002-07-01,24,other,77
2002-07-01,24,property,694
2002-07-01,24,property,67
2002-07-01,24,violent,335
2002-07-01,24,violent,98
2002-07-01,25,drug,181
2002-07-01,25,other,195
2002-07-01,25,other,148
2002-07-01,25,property,1099
2002-07-01,25,property,125
2002-07-01,25,violent,591
2002-07-01,25,violent,166
2002-08-01,1,drug,91
2002-08-01,1,other,70
2002-08-01,1,other,146
2002-08-01,1,property,765
2002-08-01,1,property,192
2002-08-01,1,violent,213
2002-08-01,1,violent,77
2002-08-01,2,drug,141
2002-08-01,2,other,97
2002-08-01,2,other,119
2002-08-01,2,property,700
2002-08-01,2,property,115
2002-08-01,2,violent,498
2002-08-01,2,violent,132
2002-08-01,3,drug,186
2002-08-01,3,other,155
2002-08-01,3,other,154
2002-08-01,3,property,743
2002-08-01,3,property,66
2002-08-01,3,violent,706
2002-08-01,3,violent,161
2002-08-01,4,drug,138
2002-08-01,4,other,244
2002-08-01,4,other,94
2002-08-01,4,property,952
2002-08-01,4,property,62
2002-08-01,4,violent,718
2002-08-01,4,violent,142
2002-08-01,5,drug,119
2002-08-01,5,other,157
2002-08-01,5,other,75
2002-08-01,5,property,701
2002-08-01,5,property,73
2002-08-01,5,violent,691
2002-08-01,5,violent,145
2002-08-01,6,drug,117
2002-08-01,6,other,190
2002-08-01,6,other,110
2002-08-01,6,property,921
2002-08-01,6,property,130
2002-08-01,6,violent,623
2002-08-01,6,violent,146
2002-08-01,7,drug,244
2002-08-01,7,other,135
2002-08-01,7,other,123
2002-08-01,7,property,851
2002-08-01,7,property,69
2002-08-01,7,violent,864
2002-08-01,7,violent,176
2002-08-01,8,drug,144
2002-08-01,8,other,225
2002-08-01,8,other,122
2002-08-01,8,property,1452
2002-08-01,8,property,163
2002-08-01,8,violent,711
2002-08-01,8,violent,153
2002-08-01,9,drug,237
2002-08-01,9,other,109
2002-08-01,9,other,148
2002-08-01,9,property,852
2002-08-01,9,property,131
2002-08-01,9,violent,505
2002-08-01,9,violent,151
2002-08-01,10,drug,216
2002-08-01,10,other,81
2002-08-01,10,other,152
2002-08-01,10,property,675
2002-08-01,10,property,56
2002-08-01,10,violent,552
2002-08-01,10,violent,119
2002-08-01,11,drug,644
2002-08-01,11,other,129
2002-08-01,11,other,180
2002-08-01,11,property,590
2002-08-01,11,property,76
2002-08-01,11,violent,733
2002-08-01,11,violent,126
2002-08-01,12,drug,113
2002-08-01,12,other,89
2002-08-01,12,other,130
2002-08-01,12,property,793
2002-08-01,12,property,109
2002-08-01,12,violent,373
2002-08-01,12,violent,101
2002-08-01,13,drug,59
2002-08-01,13,other,31
2002-08-01,13,other,43
2002-08-01,13,property,236
2002-08-01,13,property,26
2002-08-01,13,violent,102
2002-08-01,13,violent,46
2002-08-01,14,drug,1
2002-08-01,14,drug,90
2002-08-01,14,other,128
2002-08-01,14,other,215
2002-08-01,14,property,1145
2002-08-01,14,property,84
2002-08-01,14,violent,439
2002-08-01,14,violent,103
2002-08-01,15,drug,386
2002-08-01,15,other,112
2002-08-01,15,other,178
2002-08-01,15,property,418
2002-08-01,15,property,47
2002-08-01,15,violent,495
2002-08-01,15,violent,117
2002-08-01,16,drug,52
2002-08-01,16,other,169
2002-08-01,16,other,75
2002-08-01,16,property,757
2002-08-01,16,property,80
2002-08-01,16,violent,217
2002-08-01,16,violent,81
2002-08-01,17,drug,51
2002-08-01,17,other,92
2002-08-01,17,other,75
2002-08-01,17,property,674
2002-08-01,17,property,83
2002-08-01,17,violent,243
2002-08-01,17,violent,74
2002-08-01,18,drug,110
2002-08-01,18,other,126
2002-08-01,18,other,130
2002-08-01,18,property,1098
2002-08-01,18,property,196
2002-08-01,18,violent,318
2002-08-01,18,violent,146
2002-08-01,19,drug,90
2002-08-01,19,other,106
2002-08-01,19,other,135
2002-08-01,19,property,989
2002-08-01,19,property,157
2002-08-01,19,violent,254
2002-08-01,19,violent,133
2002-08-01,20,drug,50
2002-08-01,20,other,76
2002-08-01,20,other,55
2002-08-01,20,property,373
2002-08-01,20,property,69
2002-08-01,20,violent,170
2002-08-01,20,violent,62
2002-08-01,21,drug,117
2002-08-01,21,other,44
2002-08-01,21,other,95
2002-08-01,21,property,289
2002-08-01,21,property,45
2002-08-01,21,violent,232
2002-08-01,21,violent,35
2002-08-01,22,drug,133
2002-08-01,22,other,117
2002-08-01,22,other,58
2002-08-01,22,property,633
2002-08-01,22,property,51
2002-08-01,22,violent,317
2002-08-01,22,violent,85
2002-08-01,23,drug,18
2002-08-01,23,other,22
2002-08-01,23,other,21
2002-08-01,23,property,180
2002-08-01,23,property,22
2002-08-01,23,violent,50
2002-08-01,23,violent,16
2002-08-01,24,drug,103
2002-08-01,24,other,141
2002-08-01,24,other,84
2002-08-01,24,property,654
2002-08-01,24,property,76
2002-08-01,24,violent,261
2002-08-01,24,violent,89
2002-08-01,25,drug,207
2002-08-01,25,other,160
2002-08-01,25,other,190
2002-08-01,25,property,1040
2002-08-01,25,property,121
2002-08-01,25,violent,588
2002-08-01,25,violent,172
2002-09-01,1,drug,88
2002-09-01,1,other,90
2002-09-01,1,other,142
2002-09-01,1,property,698
2002-09-01,1,property,167
2002-09-01,1,violent,210
2002-09-01,1,violent,88
2002-09-01,2,drug,126
2002-09-01,2,other,93
2002-09-01,2,other,121
2002-09-01,2,property,699
2002-09-01,2,property,107
2002-09-01,2,violent,490
2002-09-01,2,violent,153
2002-09-01,3,drug,163
2002-09-01,3,other,157
2002-09-01,3,other,170
2002-09-01,3,property,703
2002-09-01,3,property,70
2002-09-01,3,violent,606
2002-09-01,3,violent,129
2002-09-01,4,drug,101
2002-09-01,4,other,188
2002-09-01,4,other,82
2002-09-01,4,property,940
2002-09-01,4,property,76
2002-09-01,4,violent,746
2002-09-01,4,violent,133
2002-09-01,5,drug,107
2002-09-01,5,other,133
2002-09-01,5,other,97
2002-09-01,5,property,600
2002-09-01,5,property,69
2002-09-01,5,violent,623
2002-09-01,5,violent,173
2002-09-01,6,drug,124
2002-09-01,6,other,195
2002-09-01,6,other,114
2002-09-01,6,property,809
2002-09-01,6,property,104
2002-09-01,6,violent,656
2002-09-01,6,violent,151
2002-09-01,7,drug,279
2002-09-01,7,other,133
2002-09-01,7,other,168
2002-09-01,7,property,824
2002-09-01,7,property,86
2002-09-01,7,violent,917
2002-09-01,7,violent,212
2002-09-01,8,drug,156
2002-09-01,8,other,214
2002-09-01,8,other,140
2002-09-01,8,property,1314
2002-09-01,8,property,139
2002-09-01,8,violent,706
2002-09-01,8,violent,204
2002-09-01,9,drug,183
2002-09-01,9,other,116
2002-09-01,9,other,124
2002-09-01,9,property,806
2002-09-01,9,property,105
2002-09-01,9,violent,542
2002-09-01,9,violent,156
2002-09-01,10,drug,187
2002-09-01,10,other,83
2002-09-01,10,other,115
2002-09-01,10,property,582
2002-09-01,10,property,46
2002-09-01,10,violent,555
2002-09-01,10,violent,129
2002-09-01,11,drug,589
2002-09-01,11,other,142
2002-09-01,11,other,236
2002-09-01,11,property,653
2002-09-01,11,property,88
2002-09-01,11,violent,787
2002-09-01,11,violent,130
2002-09-01,12,drug,99
2002-09-01,12,other,78
2002-09-01,12,other,129
2002-09-01,12,property,790
2002-09-01,12,property,98
2002-09-01,12,violent,317
2002-09-01,12,violent,99
2002-09-01,13,drug,43
2002-09-01,13,other,40
2002-09-01,13,other,31
2002-09-01,13,property,250
2002-09-01,13,property,40
2002-09-01,13,violent,106
2002-09-01,13,violent,54
2002-09-01,14,drug,61
2002-09-01,14,other,118
2002-09-01,14,other,99
2002-09-01,14,property,1068
2002-09-01,14,property,82
2002-09-01,14,violent,439
2002-09-01,14,violent,110
2002-09-01,15,drug,296
2002-09-01,15,other,90
2002-09-01,15,other,177
2002-09-01,15,property,451
2002-09-01,15,property,46
2002-09-01,15,violent,470
2002-09-01,15,violent,133
2002-09-01,16,drug,42
2002-09-01,16,other,160
2002-09-01,16,other,80
2002-09-01,16,property,717
2002-09-01,16,property,73
2002-09-01,16,violent,227
2002-09-01,16,violent,81
2002-09-01,17,drug,59
2002-09-01,17,other,89
2002-09-01,17,other,78
2002-09-01,17,property,627
2002-09-01,17,property,89
2002-09-01,17,violent,215
2002-09-01,17,violent,103
2002-09-01,18,drug,102
2002-09-01,18,other,95
2002-09-01,18,other,153
2002-09-01,18,property,976
2002-09-01,18,property,173
2002-09-01,18,violent,319
2002-09-01,18,violent,96
2002-09-01,19,drug,70
2002-09-01,19,other,94
2002-09-01,19,other,140
2002-09-01,19,property,903
2002-09-01,19,property,143
2002-09-01,19,violent,234
2002-09-01,19,violent,121
2002-09-01,20,drug,56
2002-09-01,20,other,69
2002-09-01,20,other,64
2002-09-01,20,property,349
2002-09-01,20,property,60
2002-09-01,20,violent,161
2002-09-01,20,violent,55
2002-09-01,21,drug,81
2002-09-01,21,other,40
2002-09-01,21,other,76
2002-09-01,21,property,270
2002-09-01,21,property,38
2002-09-01,21,violent,220
2002-09-01,21,violent,37
2002-09-01,22,drug,73
2002-09-01,22,other,132
2002-09-01,22,other,48
2002-09-01,22,property,597
2002-09-01,22,property,54
2002-09-01,22,violent,333
2002-09-01,22,violent,71
2002-09-01,23,drug,11
2002-09-01,23,other,17
2002-09-01,23,other,25
2002-09-01,23,property,151
2002-09-01,23,property,21
2002-09-01,23,violent,35
2002-09-01,23,violent,22
2002-09-01,24,drug,73
2002-09-01,24,other,109
2002-09-01,24,other,61
2002-09-01,24,property,619
2002-09-01,24,property,73
2002-09-01,24,violent,277
2002-09-01,24,violent,81
2002-09-01,25,drug,193
2002-09-01,25,other,168
2002-09-01,25,other,169
2002-09-01,25,property,1122
2002-09-01,25,property,133
2002-09-01,25,violent,586
2002-09-01,25,violent,149
2002-10-01,1,drug,96
2002-10-01,1,other,98
2002-10-01,1,other,216
2002-10-01,1,property,642
2002-10-01,1,property,183
2002-10-01,1,violent,213
2002-10-01,1,violent,85
2002-10-01,2,drug,127
2002-10-01,2,other,152
2002-10-01,2,other,153
2002-10-01,2,property,659
2002-10-01,2,property,110
2002-10-01,2,violent,510
2002-10-01,2,violent,116
2002-10-01,3,drug,2
2002-10-01,3,drug,117
2002-10-01,3,other,158
2002-10-01,3,other,153
2002-10-01,3,property,696
2002-10-01,3,property,92
2002-10-01,3,violent,617
2002-10-01,3,violent,139
2002-10-01,4,drug,149
2002-10-01,4,other,250
2002-10-01,4,other,117
2002-10-01,4,property,909
2002-10-01,4,property,74
2002-10-01,4,violent,661
2002-10-01,4,violent,140
2002-10-01,5,drug,138
2002-10-01,5,other,175
2002-10-01,5,other,107
2002-10-01,5,property,675
2002-10-01,5,property,52
2002-10-01,5,violent,549
2002-10-01,5,violent,144
2002-10-01,6,drug,189
2002-10-01,6,other,212
2002-10-01,6,other,121
2002-10-01,6,property,920
2002-10-01,6,property,127
2002-10-01,6,violent,591
2002-10-01,6,violent,154
2002-10-01,7,drug,255
2002-10-01,7,other,179
2002-10-01,7,other,166
2002-10-01,7,property,823
2002-10-01,7,property,104
2002-10-01,7,violent,825
2002-10-01,7,violent,205
2002-10-01,8,drug,151
2002-10-01,8,other,232
2002-10-01,8,other,135
2002-10-01,8,property,1293
2002-10-01,8,property,150
2002-10-01,8,violent,673
2002-10-01,8,violent,147
2002-10-01,9,drug,195
2002-10-01,9,other,126
2002-10-01,9,other,172
2002-10-01,9,property,905
2002-10-01,9,property,122
2002-10-01,9,violent,545
2002-10-01,9,violent,129
2002-10-01,10,drug,226
2002-10-01,10,other,91
2002-10-01,10,other,139
2002-10-01,10,property,598
2002-10-01,10,property,58
2002-10-01,10,violent,448
2002-10-01,10,violent,114
2002-10-01,11,drug,669
2002-10-01,11,other,120
2002-10-01,11,other,266
2002-10-01,11,property,701
2002-10-01,11,property,83
2002-10-01,11,violent,695
2002-10-01,11,violent,149
2002-10-01,12,drug,85
2002-10-01,12,other,90
2002-10-01,12,other,129
2002-10-01,12,property,740
2002-10-01,12,property,103
2002-10-01,12,violent,314
2002-10-01,12,violent,109
2002-10-01,13,drug,36
2002-10-01,13,other,28
2002-10-01,13,other,50
2002-10-01,13,property,258
2002-10-01,13,property,42
2002-10-01,13,violent,105
2002-10-01,13,violent,57
2002-10-01,14,drug,104
2002-10-01,14,other,135
2002-10-01,14,other,125
2002-10-01,14,property,1155
2002-10-01,14,property,118
2002-10-01,14,violent,411
2002-10-01,14,violent,77
2002-10-01,15,drug,424
2002-10-01,15,other,93
2002-10-01,15,other,150
2002-10-01,15,property,444
2002-10-01,15,property,41
2002-10-01,15,violent,457
2002-10-01,15,violent,92
2002-10-01,16,drug,37
2002-10-01,16,other,161
2002-10-01,16,other,84
2002-10-01,16,property,798
2002-10-01,16,property,64
2002-10-01,16,violent,206
2002-10-01,16,violent,78
2002-10-01,17,drug,47
2002-10-01,17,other,105
2002-10-01,17,other,79
2002-10-01,17,property,677
2002-10-01,17,property,106
2002-10-01,17,violent,249
2002-10-01,17,violent,84
2002-10-01,18,drug,99
2002-10-01,18,other,107
2002-10-01,18,other,186
2002-10-01,18,property,911
2002-10-01,18,property,164
2002-10-01,18,violent,272
2002-10-01,18,violent,91
2002-10-01,19,drug,79
2002-10-01,19,other,119
2002-10-01,19,other,106
2002-10-01,19,property,833
2002-10-01,19,property,163
2002-10-01,19,violent,240
2002-10-01,19,violent,125
2002-10-01,20,drug,41
2002-10-01,20,other,73
2002-10-01,20,other,69
2002-10-01,20,property,330
2002-10-01,20,property,59
2002-10-01,20,violent,152
2002-10-01,20,violent,66
2002-10-01,21,drug,125
2002-10-01,21,other,41
2002-10-01,21,other,94
2002-10-01,21,property,329
2002-10-01,21,property,28
2002-10-01,21,violent,185
2002-10-01,21,violent,44
2002-10-01,22,drug,121
2002-10-01,22,other,138
2002-10-01,22,other,64
2002-10-01,22,property,634
2002-10-01,22,property,55
2002-10-01,22,violent,347
2002-10-01,22,violent,72
2002-10-01,23,drug,15
2002-10-01,23,other,17
2002-10-01,23,other,41
2002-10-01,23,property,145
2002-10-01,23,property,16
2002-10-01,23,violent,51
2002-10-01,23,violent,19
2002-10-01,24,drug,85
2002-10-01,24,other,106
2002-10-01,24,other,56
2002-10-01,24,property,585
2002-10-01,24,property,62
2002-10-01,24,violent,295
2002-10-01,24,violent,82
2002-10-01,25,drug,203
2002-10-01,25,other,205
2002-10-01,25,other,186
2002-10-01,25,property,1139
2002-10-01,25,property,155
2002-10-01,25,violent,554
2002-10-01,25,violent,141
2002-11-01,1,drug,61
2002-11-01,1,other,83
2002-11-01,1,other,175
2002-11-01,1,property,555
2002-11-01,1,property,192
2002-11-01,1,violent,179
2002-11-01,1,violent,75
2002-11-01,2,drug,127
2002-11-01,2,other,116
2002-11-01,2,other,122
2002-11-01,2,property,543
2002-11-01,2,property,83
2002-11-01,2,violent,367
2002-11-01,2,violent,96
2002-11-01,3,drug,148
2002-11-01,3,other,171
2002-11-01,3,other,123
2002-11-01,3,property,586
2002-11-01,3,property,69
2002-11-01,3,violent,493
2002-11-01,3,violent,135
2002-11-01,4,drug,141
2002-11-01,4,other,203
2002-11-01,4,other,116
2002-11-01,4,property,845
2002-11-01,4,property,93
2002-11-01,4,violent,514
2002-11-01,4,violent,120
2002-11-01,5,drug,115
2002-11-01,5,other,149
2002-11-01,5,other,84
2002-11-01,5,property,495
2002-11-01,5,property,43
2002-11-01,5,violent,458
2002-11-01,5,violent,123
2002-11-01,6,drug,190
2002-11-01,6,other,150
2002-11-01,6,other,129
2002-11-01,6,property,838
2002-11-01,6,property,130
2002-11-01,6,violent,538
2002-11-01,6,violent,112
2002-11-01,7,drug,244
2002-11-01,7,other,125
2002-11-01,7,other,102
2002-11-01,7,property,637
2002-11-01,7,property,104
2002-11-01,7,violent,708
2002-11-01,7,violent,170
2002-11-01,8,drug,173
2002-11-01,8,other,181
2002-11-01,8,other,117
2002-11-01,8,property,1206
2002-11-01,8,property,154
2002-11-01,8,violent,515
2002-11-01,8,violent,140
2002-11-01,9,drug,199
2002-11-01,9,other,121
2002-11-01,9,other,122
2002-11-01,9,property,748
2002-11-01,9,property,107
2002-11-01,9,violent,361
2002-11-01,9,violent,115
2002-11-01,10,drug,210
2002-11-01,10,other,90
2002-11-01,10,other,121
2002-11-01,10,property,469
2002-11-01,10,property,63
2002-11-01,10,violent,371
2002-11-01,10,violent,87
2002-11-01,11,drug,1
2002-11-01,11,drug,682
2002-11-01,11,other,119
